CardImageURLs:	
set6/Set6_0077.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0077.jpg
set6/Set6_0078.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0078.jpg
set6/Set6_0079.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0079.jpg
set6/Set6_0080.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0080.jpg
set6/Set6_0081.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0081.jpg
set6/Set6_0082.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0082.jpg
set6/Set6_0083.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0083.jpg
set6/Set6_0084.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0084.jpg
set6/Set6_0085.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0085.jpg
set6/Set6_0086.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0086.jpg
set6/Set6_0087.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0087.jpg
set6/Set6_0088.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0088.jpg
set6/Set6_0089.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0089.jpg
set6/Set6_0090.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0090.jpg
set6/Set6_0091.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0091.jpg
set6/Set6_0092.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0092.jpg
set6/Set6_0093.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0093.jpg
set6/Set6_0094.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0094.jpg
set6/Set6_0095.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0095.jpg
set6/Set6_0096.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0096.jpg
set6/Set6_0097.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0097.jpg
set6/Set6_0098.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0098.jpg
set6/Set6_0099.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0099.jpg
set6/Set6_0100.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0100.jpg
set6/Set6_0101.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0101.jpg
set6/Set6_0102.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0102.jpg
set6/Set6_0103.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0103.jpg
set6/Set6_0104.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0104.jpg
set6/Set6_0105.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0105.jpg
set6/Set6_0106.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0106.jpg
set6/Set6_0107.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0107.jpg
set6/Set6_0108.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0108.jpg
set6/Set6_0109.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0109.jpg
set6/Set6_0110.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0110.jpg
set6/Set6_0111.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0111.jpg
set6/Set6_0112.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0112.jpg
set6/Set6_0113.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0113.jpg
set6/Set6_0114.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0114.jpg
set6/Set6_0115.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0115.jpg
set6/Set6_0116.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0116.jpg
set6/Set6_0117.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0117.jpg
set6/Set6_0118.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0118.jpg
set6/Set6_0119.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0119.jpg
set6/Set6_0120.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0120.jpg
